country,region,market,commodity,unit,date,latitude,longitude,hh_size,food_consumption_score,coping_strategy_index,livelihood_type,assistance_received,market_distance_km,shock_occurred,shock_type,import_dependency,vulnerability_index,availability_score,transport_cost_index,seasonality_index,exchange_rate,urban_rural,market_type,price_usd,local_price,infl_adj_price
Kenya,East Africa,Market_398,Sunflower Oil,kg,2020-01-24 17:06:47,19.801283385635166,116.35108227525002,6,37.35917522181313,16,Pastoral,Cash,12.039323828440347,0,None,0.8545071054754515,0.9670754338998584,0.31177347585859705,1.3887036930894492,0.020173747560199073,0.7420776155241247,Rural,wholesale,2.7713744775211357,136.75000293876892,2.886209293129408
Afghanistan,West Africa,Market_251,Tomato,kg,2021-07-30 01:51:18,10.825964111073905,67.25302639627381,9,40.72483839843062,31,PASTORAL,Food,13.882804437404609,0,,0.6755872916240464,0.39174862261778287,0.4880199125425291,2.018152210191227,0.7348133560906124,0.525993695486213,Rural,Retail,1.9705220027664871,93.12160734896634,2.064674128737103
Somalia,South Asia,Market_367,Rice,kg,2018-03-09 08:32:25,12.096651956780605,38.172935824381106,4,48.94587707325749,35,Pastoral,Cash,6.767652073746811,0,Conflict,0.11147488512420756,0.9455918305775629,0.3105462347014644,,0.4626442668228745,1.128205421216886,Urban,retail,2.50017324986603,111.09191219492705,2.496467055584286
Bangladesh,West Africa,Market_64,Maize,kg,2020-11-13 08:09:50,10.433666500675123,88.58412587122874,10,29.843870314388347,22,Small Business,None,2.0961862117906778,0,Drought,0.8477552935787825,0.4853687641850628,0.7842789038896032,2.583934853146772,0.8947557982662536,0.834952179219526,Rural,Retail,2.520388709129461,168.50322585691558,2.565184627902714
Nigeria,Middle East,Market_299,Sorghum,kg,2017-11-01 01:35:17,-9.693561679782219,31.900091297078106,1,43.98815163226395,33,Pastoral,Food,6.37730751466446,0,,0.5822170770222761,0.8332223763703254,0.8899263357728804,1.8431386080488321,0.7442917016152522,1.0079070363065359,Rural,Wholesale,2.0925270880154607,94.79036865472999,2.114834444543788
Nigeria,South Asia,Market_248,Palm Oil,kg,2020-02-20 02:39:38,-13.989434446184696,68.2876449631504,9,24.101956803010502,37,Casual labor,Food,4.258978653802723,0,,0.6617021734051671,0.7877894489200301,0.6439616865306417,1.8037525724649672,0.7933975821539669,0.8456436935707279,RURAL,wholesale,3.3144973050893416,147.85709167751904,3.24153071547728
South Sudan,South Asia,Market_442,Lentils,kg,2022-09-10 06:20:47,2.174140190332558,66.86819691235516,8,26.85211944087229,38,Small Business,Cash,7.408474115997207,0,None,0.6069918487330064,0.2244511906320572,0.24744824570116536,2.0595462375754163,0.21501952994244922,1.0903605135231573,RURAL,Wholesale,3.0551795701476614,142.6312084054299,3.0429211745036806
South Sudan,West Africa,Market_297,Maize,kg,2018-01-22 06:42:14,18.165847905462577,52.933717766942294,11,,21,SMALL BUSINESS,None,0.2344697788230866,0,Conflict,0.4512932015503165,0.5706956899613524,0.5557112531145865,1.668682001001646,0.34661664828913763,0.45572063314889877,Urban,Retail,1.7793652414273993,118.99874967964975,1.7329562791818127
Afghanistan,Middle East,Market_465,Vegetables,kg,2019-12-17 02:22:31,15.131691568895391,116.78781506556794,2,61.1121672449846,1,Small business,Cash,13.017757963834288,0,Flood,0.22242187946437508,0.9712247485260872,0.5356758003449602,2.7311675800653905,0.6804988045729891,0.4487534108585969,Rural,retail,1.9861986544175128,81.68627371312577,
Yemen,East Africa,Market_452,Fish,kg,2017-09-11 14:09:45,-15.725610580371775,66.3067573130979,4,28.868763479861393,19,small business,Cash,0.9657425791843236,0,Drought,0.7470042236122256,0.5266363510710996,0.8388670514225978,2.319803560343876,0.8432112601118034,0.6628591213751158,URBAN,RETAIL,4.814216884421704,210.2507198070982,4.60637582377091
Kenya,West Africa,Market_115,Beans,kg,2021-05-25 01:40:50,-17.720353339192663,110.52364032265277,3,51.81982875434535,13,Agriculture,Cash,6.504973585011237,0,Conflict,0.7155550357845948,0.5224457755860764,0.2451199092271729,1.7312088070549505,0.8100959646614351,1.2004323187444663,Urban,retail,3.73442579850176,238.76713060393007,3.738595620867251
Bangladesh,East Africa,Market_295,Vegetables,kg,2019-08-13 10:57:58,14.950831510929582,76.35994929268728,3,46.17329670577138,37,Pastoral,Cash,9.950981848621542,0,Drought,0.8733194530704878,0.6269783707866583,0.9785096394337451,1.3499748806838043,0.33713037630489917,0.8266475153708945,rural,Wholesale,2.394431188891701,152.56378934808367,2.298329470304098
Ethiopia,West Africa,Market_1,Chickpeas,kg,2021-09-27 04:46:40,4.52060288839753,103.84825505444002,6,32.03261180309979,36,Agriculture,,9.802087773979821,0,None,0.6531732368257573,0.9288847137711105,0.37065149741243975,2.9541609645612112,0.5917173941180142,1.3769736920245992,Rural,Retail,4.4894344506096315,211.26092773412716,4.294385562077683
Somalia,East Africa,Market_41,Fish,kg,2019-06-05 10:15:40,-7.827158356457048,70.62557003943218,7,36.94853483784983,36,casual labor,Food,4.5432846937096265,0,None,0.1398433315767651,0.3878647249493856,0.8562986518999469,2.92327018771375,,1.1806289445547855,Urban,retail,4.376724153609889,204.29392809514576,4.26541157871245
Yemen,West Africa,Market_173,Salt,kg,2020-11-27 06:14:54,2.4707259563280637,119.23834678165073,8,44.161568070628,11,Agriculture,Cash,7.543603633615308,0,Drought,0.4708920362013741,0.037976520402980385,0.8334006989545795,1.4651021532455153,0.9329449204510953,1.012021997375419,Rural,wholesale,1.9221188902349156,123.19273748424125,1.9322664257482385
Kenya,South Asia,Market_88,Maize,kg,2017-08-22 06:27:06,-11.133256335905006,87.60261580729761,7,45.38405932590436,27,Agriculture,Food,7.50388617289863,0,Conflict,0.19405342130560327,0.18042342791764232,0.8138049988525549,1.5520102843914843,0.2783605994953481,0.6573331321171543,Rural,Retail,2.1357723945415565,105.81084998344959,2.183010875983533
South Sudan,Horn of Africa,Market_482,Sugar,kg,2018-01-21 10:45:38,17.87807234030347,44.03523035447046,9,54.15081081981813,7,AGRICULTURE,None,2.0558157328348132,0,Conflict,0.6370436579617142,0.9603068563050777,0.30277076646075285,1.5729827799989702,0.12345153401847464,0.6639727237976831,urban,Retail,2.5437083757722885,104.66592673320355,2.508691063762973
Afghanistan,South Asia,Market_98,Fish,kg,2021-05-11 11:49:48,13.087907938602285,30.57877398829199,2,26.789265659424416,28,AGRICULTURE,Cash,5.648929919576793,0,Drought,0.28299229268543435,0.2610933728562831,0.2661317885135325,1.687689630101181,0.7759741914632381,0.740377599301026,Rural,retail,4.472876633436701,270.63911932992494,4.408305381895803
Somalia,East Africa,Market_88,Onion,kg,2022-04-01 14:17:12,18.489520671912587,113.60103299633357,10,48.44266769375162,20,Pastoral,Food,1.8772823268483252,0,Flood,0.9491129694463566,0.7437231710216596,0.5576133718927168,,0.7112707622661536,1.2473527699446654,Rural,wholesale,2.319953216925663,,2.3900366319215927
South Sudan,Middle East,Market_251,Beans,kg,2022-02-28 01:45:32,-12.517712761732405,91.81207471915664,4,46.950237925144755,38,Pastoral,None,0.9506346769705396,0,Drought,0.23985183754506473,0.3835850906862103,0.7911319934003336,1.0229077165439446,0.36897013210541596,1.1986228160640047,Rural,Wholesale,2.9000859754924067,159.39199625124573,2.9613647223645287
Afghanistan,South Asia,Market_335,Goat Meat,kg,2023-09-01 20:38:39,13.746817050983225,39.56616039058788,2,55.74694620025634,17,Agriculture,Food,0.9291212385173577,1,Flood,0.8496745124889898,0.037575339551259246,0.7448757511444217,2.5476376906009,0.3982845559778704,1.1350927707227125,Urban,Wholesale,5.655180523178637,309.9416485286082,5.890160375232903
Somalia,Horn of Africa,Market_465,Sugar,kg,2021-05-28 01:55:41,2.4114248786442296,96.91382575090864,11,34.01509837170044,18,Agriculture,,6.58123372468109,0,None,0.6478810527195711,0.33080534627706715,0.8206580643051564,2.1448969504382522,0.7020757267527279,0.9250884729195346,Urban,Retail,2.84932119746437,179.91263770662798,2.9481064961635703
Ethiopia,East Africa,Market_141,Sunflower Oil,kg,2019-09-20 08:09:40,-7.000320200963239,50.44337438413021,3,51.465373818836845,9,Casual labor,None,10.971163438600165,0,Conflict,0.37759990978013114,0.41282708100123,0.2949767404965739,1.16081341160429,0.023856219177600835,0.7696823722512587,Urban,wholesale,2.7481089320595795,154.83028085114188,2.658544183453507
Kenya,South Asia,Market_71,Chickpeas,kg,2019-07-30 08:08:08,-0.8134657985771554,102.83073525637543,10,55.443494943957084,8,Casual Labor,Cash,14.769748349749191,0,Drought,0.8122459685737184,0.23166862089482454,0.541210030458303,2.9446516392246034,0.9525054090265412,1.1358089394675943,Urban,WHOLESALE,4.04285986346549,242.8145331293531,4.216629833715551
Somalia,West Africa,Market_137,Onion,kg,2023-10-22 01:02:51,17.775359019778634,84.89304042633674,1,41.417954625465356,22,Small Business,Food,8.611181363767976,0,Drought,0.9693369672514931,0.9693632988379487,0.5711664596888119,1.6688026844603865,0.9282053103783671,0.7326638238763279,URBAN,WHOLESALE,1.932912524029687,126.34832422316758,1.9930483183409748
Bangladesh,Middle East,Market_492,Vegetables,kg,2018-10-09 11:54:16,7.658115493418546,41.12939805043581,8,40.77494075576404,29,agriculture,Food,4.560186423633127,0,,0.22988693916027494,0.9907976507720989,0.3942810656041613,2.71696922215325,0.3984521607916667,1.1757783613827617,Urban,retail,2.8135697508690423,188.93142945472408,2.746923249720644
Yemen,East Africa,Market_447,Wheat Flour,kg,2021-06-30 07:49:25,-5.603377892817463,36.38542163253494,5,37.98116056135164,21,Small Business,None,3.1858489934184084,0,,0.8554707924337425,0.276503913758572,0.6612677982884938,2.8804163862379606,0.7459974751990277,0.5517349815878672,Rural,WHOLESALE,2.9477824514040574,203.38764195043873,2.986124440508128
Nigeria,South Asia,Market_99,Millet,kg,2022-07-29 23:16:36,19.995987372091648,71.95062002284673,5,48.18812703290184,28,pastoral,,10.452923620827718,0,Drought,0.830466297600545,0.9593962330592711,0.23269603088288415,1.0321037220248543,0.5664507603514736,1.0255903927835388,rural,RETAIL,2.506679971579803,132.75715350475176,2.4403825192610284
Bangladesh,East Africa,Market_151,Beans,kg,2021-07-09 23:38:17,-6.170283186744484,114.32041122081466,8,51.499567585010894,5,pastoral,,0.8714370958886586,0,Flood,0.7841965065636177,0.9199797483027304,0.8204300042790258,2.924287353426468,0.7030384009467794,0.49836842214959576,Urban,Retail,3.6091529293116205,,3.6733231999632423
Bangladesh,West Africa,Market_438,Beans,kg,2020-12-25 19:58:41,12.548791335683923,80.81694266204039,11,45.25427838103196,34,PASTORAL,Food,4.008231446191674,1,Conflict,0.34354590807720875,0.9489093275726888,0.3727159132247804,1.7444157069924147,0.9076895734382496,0.9566504487868769,URBAN,retail,3.851085145453311,206.69292825626636,3.9302616682224087
Yemen,Horn of Africa,Market_175,Sunflower Oil,kg,2023-02-28 03:48:26,11.375094005153983,98.31979790118865,9,45.89132673445809,13,PASTORAL,Cash,10.359361959589798,0,Flood,0.7935596836414058,0.7365194008433494,0.7930309769647643,1.2002356660891367,0.42957951321061816,0.49861139308965197,urban,Wholesale,3.0063037107419137,,3.155918131129918
Nigeria,South Asia,Market_167,Millet,kg,2023-01-27 04:24:55,8.917065522907425,72.25259813046142,9,29.9933424882136,4,Small business,,6.73082957262478,0,Flood,0.17113144331149277,0.4887245240530519,0.25878192459337995,2.1338323979677263,0.43064288742303736,1.296173881329591,Urban,Retail,2.2840290022017142,140.01463729160594,2.3525444430588838
Bangladesh,East Africa,Market_343,Chickpeas,kg,2020-05-04 06:06:19,6.777451720061713,64.5672535248855,10,30.250760642432542,17,Agriculture,Cash,7.553160007683177,0,Drought,0.1948866064099376,0.41155889460927897,0.5976675142683101,1.0790517781647169,0.8385208886930817,0.8034092442088241,URBAN,wholesale,3.4361254151603413,160.8859687683599,3.2670781610440187
Somalia,East Africa,Market_410,Wheat Flour,kg,2017-09-27 23:10:30,-15.653384296848225,103.99867493738297,9,,34,Pastoral,Food,14.634677297172974,0,Flood,0.37619234201518204,0.02848359774073217,0.37724148352597653,1.6051737874255798,0.023332000220112392,1.0342021075892707,rural,retail,2.5294527512562683,105.55897151189156,2.616319201836522
Somalia,East Africa,Market_257,Rice,kg,2021-07-21 07:19:09,19.79823775077559,71.70478944825453,2,62.27967565708036,29,CASUAL LABOR,None,6.128865880428438,0,Flood,0.3314792838542037,0.21417087093681864,0.5123814342310169,2.670107246184492,0.2556036194650799,0.7417558521692857,Rural,wholesale,2.4545013420854955,122.17479313758226,2.410832785427457
Somalia,Horn of Africa,Market_398,Vegetables,kg,2018-12-28 23:06:15,-13.558287338763622,42.73884368379877,7,33.30231900787335,6,SMALL BUSINESS,Food,8.967456755780228,0,Conflict,0.5282012212252152,0.7393340876163615,0.908028859101919,2.58501849546871,0.13973019501793194,0.9434763213701082,URBAN,Retail,2.2284372621903015,101.05949441668912,2.2429319569052026
Nigeria,East Africa,Market_224,Tomato,kg,2020-04-10 02:08:50,3.84536071493617,54.706844215116696,7,46.31618669358362,33,small business,None,14.979315183997633,0,None,0.6090408905014363,0.11340508533718574,0.5575481192847291,,0.8973925394436087,1.1194973518168885,urban,Retail,2.396549167311523,151.14899635837034,2.3392995363944054
Bangladesh,Middle East,Market_499,Tomato,kg,2017-11-21 11:10:41,-10.034087771602337,80.52450703866185,4,26.470603643605518,37,Pastoral,,10.326897357429337,0,Conflict,0.37064409049338143,0.013113645797615314,0.4180016222536634,1.058257365063733,0.5645963936105753,0.7418576755990414,rural,Retail,1.747422234510514,86.23405194159808,
Afghanistan,Middle East,Market_368,Lentils,kg,2023-11-05 02:02:56,-13.248899277125496,66.23194238148878,5,32.15592200189906,18,AGRICULTURE,Cash,7.765438781299324,1,Conflict,0.7261983163317528,0.7912371340977152,0.4427971987273271,,0.040362266303815564,0.6125970438003253,Urban,retail,3.335291320477994,201.85500798927953,3.223844384752474
Nigeria,East Africa,Market_330,Sugar,kg,2020-03-18 20:03:14,2.3786148580952506,62.975361928403274,6,23.892490709803,10,Casual Labor,,4.925971482914133,1,Drought,0.10622905594904444,0.3919029303556131,0.7078696535146156,1.2086592860730245,0.41712849627526616,1.0938788686328293,rural,Wholesale,4.0360934692050785,211.5890810894409,3.9961878597646843
Somalia,Middle East,Market_65,Beans,kg,2022-11-21 15:55:46,13.453766604869344,90.18878066966363,7,27.814455379537122,16,SMALL BUSINESS,Cash,14.649188568635262,0,Drought,0.30607561417065915,0.3955222479326904,0.7905802225817713,2.819455045393728,0.8252568499867386,0.5285662119304214,URBAN,Retail,3.3861746764784826,221.91191685987488,3.5553079368434886
Yemen,South Asia,Market_69,Millet,kg,2022-06-16 08:57:35,-4.922173741511386,87.26883653009088,2,38.92450401461743,10,Casual Labor,None,4.478013825523009,0,None,0.4178226018543001,0.27176295271541784,0.23277914395006666,1.0747514427449865,0.09340044176844942,1.22449673804371,RURAL,Retail,1.6439348990596512,106.51539875586911,1.6709687884442994
Bangladesh,Middle East,Market_67,Beans,kg,2018-10-18 10:07:23,-16.913244254729662,58.26234987324469,10,41.85919350053426,27,CASUAL LABOR,None,1.825789678256457,0,Conflict,0.45445480805601246,0.8399842783933874,0.5983743281431353,2.845327631184108,,0.9562638435504345,Urban,Wholesale,3.7018133702529927,156.57965107295047,3.874492220458808
Bangladesh,East Africa,Market_433,Sorghum,kg,2021-07-08 07:11:26,4.950356516338246,62.348394439453834,2,38.570763473666226,2,SMALL BUSINESS,Food,13.895274911572889,0,Conflict,0.42775116651283995,0.8173068293897409,0.5367212298736188,1.6034507416498105,0.8942841712514008,0.5442472876101603,Urban,Retail,1.6161551884703296,95.07051900584015,1.5453587133907327
South Sudan,West Africa,Market_50,Beans,kg,2018-10-27 03:15:53,10.6572101569358,97.68597995361547,2,28.43785372082701,9,Agriculture,Food,4.853044339592674,0,Drought,0.11098759082689486,0.5055813352226742,0.5099247088754941,2.3350621531677787,0.06481461455991733,0.8661272493427374,Rural,retail,3.270423982036763,157.29608060473933,3.260076664438136
South Sudan,South Asia,Market_314,Sorghum,kg,2018-06-10 19:39:28,-8.156619723928532,112.91588237109018,5,,23,Pastoral,Food,8.874437484368189,0,Flood,0.9440966143160103,0.5876862371536974,0.5268499345681802,1.8856301371456163,0.996115535026997,0.7565833634615553,Urban,Retail,2.2088504883259956,109.72539961112284,2.2262254485489517
Ethiopia,Horn of Africa,Market_309,Maize,kg,2020-12-16 12:11:51,7.623587004813913,59.17932748776166,6,48.723378542313746,32,casual labor,,9.723964205953228,1,None,0.7871884255400802,0.24575997017048345,0.7661386294445816,2.2141207477945835,0.30974851187087393,0.5573723555360732,Urban,Wholesale,2.7235859689314097,,2.682719640204011
Afghanistan,East Africa,Market_91,Fish,kg,2022-07-23 04:21:55,-16.96838710227989,56.268981244347316,11,51.71153296840364,25,Agriculture,Food,3.9875134058014896,0,,0.10519190741128975,0.14420331298761924,0.9990663724806204,1.8353483102229744,0.03736203140820027,0.43889756209775765,urban,Retail,4.22323999834992,197.9609424075665,4.104968211774159
Afghanistan,Horn of Africa,Market_115,Millet,kg,2022-12-14 17:37:30,-5.542864465272936,53.87520178677101,6,46.338091025201656,4,pastoral,None,6.408733262559495,0,None,0.41583310425547837,0.33223753657520183,0.9805293440636225,2.4306335448818985,0.15813674152231483,0.8473324665503335,rural,retail,2.0410187620197595,89.02611894907493,2.031453272512804
Kenya,West Africa,Market_374,Beans,kg,2023-05-28 17:54:47,-1.0347443314941742,42.73562096209099,3,42.07170372594676,23,Casual labor,Food,2.4167131424588546,0,None,0.49823456084109985,0.7765714968937404,0.7651406907449803,1.3522812886251425,0.640727188985955,1.0515273869063906,rural,Retail,3.87529221420169,175.61039256599844,4.003228041538996
Afghanistan,Horn of Africa,Market_57,Goat Meat,kg,2018-01-11 12:25:46,11.278545998856412,63.945680294647396,4,34.39250120983435,25,PASTORAL,Food,13.279727430459177,0,None,0.29505894573334646,0.8927848190048915,0.3938352399912024,1.6312254813975322,,1.2880039562961225,urban,Wholesale,4.136871603078003,185.1112021418821,4.098407743336426
South Sudan,East Africa,Market_342,Fish,kg,2018-06-28 17:29:56,-6.474331633657249,76.44055048036222,7,29.960178383226463,6,Small business,None,8.809470964339669,0,Flood,0.9243832806081922,0.41695625792401214,0.2055133830189959,1.4690439547814675,0.7617423698188194,0.7329860952681373,rural,RETAIL,4.477264140318729,211.28958150735616,4.588042020953402
